,rxn,lb,ub
395,PPNCL2,3.957952355466746e-05,4.141090869282857e-05
396,PPND,0.0878799590794052,0.0919414110713378
397,PPNDH,0.1180677312822595,0.1235308462693716
398,PPS,-100.0,100.0
399,PPTGS,0.0185151669510514,0.019371882710454
400,PRAGSr,0.3301260975752882,0.345401370608414
401,PRAIi,0.036225326643219,0.0379015096510298
402,PRAIS,0.3301260975754356,0.3454013706085703
403,PRAMPC,0.0603755444052893,0.0631691827517413
404,PRASCS,0.330126097575345,0.3454013706084566
405,PRATPP,0.0603755444052893,0.0631691827517413
406,PRFGS,0.3301260975753735,0.3454013706084993
407,PRMICIi,0.0603755444052893,0.0631691827517413
408,PROD2,-100.0,99.85912372972008
409,PRPPS,-99.36006015050684,100.0
410,PSCVT,0.2757149861174071,0.2876281695467882
411,PSDEC,-99.92382618814202,99.99825581981963
412,PSERT,-100.0,100.0
413,PSPL,-100.0,100.0
414,PSSAEC,-99.92208200574822,99.99687876208505
415,PTA2,-100.0,100.0
416,PTAr,-99.0270917434598,100.0
417,PTPATi,-4.141090869280717e-05,4.141090869280717e-05
418,PTRCTA,-100.0,99.97182474594399
419,PUNP1,-100.0,100.0
420,PUNP2,-100.0,100.0
421,PUNP3,-100.0,100.0
422,PUNP4,-99.88386997307563,100.0
423,PUNP5,-99.01848891592604,100.0
424,PUNP6,-0.0173364312663011,98.9004445016599
425,PUNP7,-100.0,100.0
426,PYAM5PO,0.0,46.98451196555207
427,PYDAMK,0.0,100.0
428,PYDXK,0.0,100.0
429,PYDXNK,0.0,100.0
430,PYDXPP,0.0,100.0
431,PYK,-100.0,100.0
432,PYNP2r,-100.0,100.0
433,QULNS,0.0018313915136295,0.0019161318768019
434,RBFK,6.708393822819044e-06,7.009831183777808e-06
435,RBFSa,1.3416787645616936e-05,1.4037596167270137e-05
436,RBFSb,6.708393822808468e-06,7.01879808374609e-06
437,RNDR1,-100.0,99.09544718812651
438,RNDR2,-99.01655136482631,100.0
439,RNDR3,-100.0,100.0
440,RNDR4,-100.0,100.0
441,RNTR1,-99.98343026725767,100.0
442,RNTR2,-100.0,100.0
443,RNTR3,-100.0,100.0
444,RNTR4,-100.0,100.0
445,RPE,-100.0,100.0
446,RPI,-100.0,99.48209902731405
447,S7PI,0.0169051524335039,0.0176873711704801
448,SADH,-100.0,99.8114941335777
449,SADT2,0.1563451555952383,0.1635794062548029
450,SDPDS,0.2372088055748814,0.2481847009170603
451,SDPTA,-0.2481847009170603,-0.2372088055748814
452,SERAT,-99.84365484440386,100.0
453,SERDL,0.0,99.4411009020821
454,SGDS,-100.0,99.8114941335777
455,SGSAD,-100.0,99.8114941335777
456,SHK3Dr,0.2757149861178627,0.2884726012328381
457,SHKK,0.2757149861178627,0.2884726012328381
458,SHSL1,0.097942549813105,0.1024744520195639
459,SOTA,-100.0,99.8114941335777
460,SPMS,0.0046958756759778,0.0049131586584678
461,SSALx,-100.0,100.0
462,SSALy,-100.0,99.7170689582786
463,SUCD,-99.13788650056937,46.98634343257186
464,SUCOAS,-100.0,100.0
465,SULR,-0.1635794062548029,-0.1563451555952383
466,TALA,-49.87059508315708,50.13539261503042
467,TDSK,0.0056350508111679,0.0058957903901598
468,TESTAKGDH,-100.0,99.25496578203754
469,TESTNADTRHD,-100.0,100.0
470,THDPS,0.2372088055748814,0.2481847002334101
471,THRAr,-100.0,100.0
472,THRD,-100.0,99.11007704624126
473,THRDL,-99.81484833049048,99.49633036207516
474,THRS,-100.0,99.66484864461003
475,TKT1,-49.85368993072348,50.15307998620081
476,TKT2,-50.15307998620081,49.85368993072348
477,TMAOR1,0.0,0.0
478,TMAOR2,0.0,0.0
479,TMDK1,0.0,100.0
480,TMDS,0.0165697327423615,0.0173364312663064
481,TPI,-100.0,92.16619906896273
482,TRDR,-99.77643673829884,100.0
483,TRE6PH,-100.0,100.0
484,TRE6PP,0.0,100.0
485,TRE6PS,-6.074427774383764,99.72867297428115
486,TREH,0.0,100.0
487,TREHe,-6.074427774383764,0.0
488,TRPAS1,-100.0,99.84365484440386
489,TRPAS2,-0.0379015096510357,100.0
490,TRPS1,0.0,100.0
491,TRPS2,0.0,99.99212896028725
492,TRPS3,-99.96377467335684,0.0379015096510357
493,TRSAR,-100.0,100.0
494,TYRTA,-0.0919462548936849,-0.0878799590794052
495,U23GAAT,0.0112701016223359,0.0117915807803203
496,UAAGDS,0.0185151669510514,0.019371882710454
497,UAGAAT,0.0112701016223359,0.0117915807803203
498,UAGCVT,0.018515166951019,0.0193718827104873
499,UAGDP,0.0483004355241751,0.0505353462014372
500,UAGPT3,0.0185151669510514,0.019371882710454
501,UAMAGS,0.0185151669510514,0.0193718827104873
502,UAMAS,0.018515166951019,0.0193718827104873
503,UAPGR,0.018515166951019,0.0193718827104873
504,UDCPDP,0.0185151669510514,0.019371882710454
505,UGMDDS,0.0185151669510514,0.019371882710454
506,UHGADA,0.0112701016223359,0.0117915807803203
507,UMPK,-98.7783302193395,100.0
508,UNK3,0.0046958756758935,0.004913158658545
509,UPPRT,-100.0,100.0
510,URIDK2r,-99.78103802562326,100.0
511,URIK2,-99.37662980773676,100.0
512,USHD,0.0056350508111679,0.0058957903901598
513,VALTA,-100.0,99.3474074489163
514,VPAMT,-99.73032256832118,99.6170848805935
515,XPPT,-100.0,100.0
516,biomass,0.6708393822857204,0.7018798083485507
517,EX_ac,8.826068397839,12.84593332748
518,EX_co2,0.0,24.164469909410258
519,EX_glc,-12.148855548767477,-9.302806592838524
520,EX_h,-100.0,100.0
521,EX_h2o,16.103440453574393,17.346813674214985
522,EX_nh3,-8.259854073276543,-7.738956551196683
523,EX_o2,-59.53735584989344,0.0
524,EX_pi,-0.6697596826828285,-0.6401397596305254
525,EX_so4,-0.163579406254803,-0.1563451555952384
526,ABUTt2,-100.0,100.0
527,ACt2r,-12.841706670631275,-8.82606839783898
528,ALAabc,-100.0,100.0
529,ALARi,-100.0,100.0
530,ARBabc,-100.0,100.0
531,ARBt2r,-100.0,100.0
532,ARGabc,-100.0,100.0
533,ARGORNt7,-100.0,100.0
534,ASNabc,-100.0,100.0
535,ASNt2r,-100.0,100.0
536,ASPabc,-100.0,100.0
537,ASPt2,-100.0,100.0
538,ATPS4r,0.0,100.0
539,Cex,-100.0,-4.68771694194225
540,CHLabc,0.0,100.0
541,CHLt2r,-100.0,0.0
